dataset,file_directory,file_name,key,duration
musicbench,data_aug2,4jzr88nEdCM_3.wav,F#:major,19.731036329403008
musicbench,data_aug2,4jzr88nEdCM_4.wav,F#:major,24.11934132203928
musicbench,data_aug2,4jzr88nEdCM_5.wav,D#:major,24.11934132203928
musicbench,data_aug2,4jzr88nEdCM_6.wav,E:major,24.11934132203928
musicbench,data_aug2,4jzr88nEdCM_7.wav,F:major,24.11934132203928
musicbench,data_aug2,4jzr88nEdCM_8.wav,G:major,24.11934132203928
musicbench,data_aug2,4jzr88nEdCM_9.wav,G#:major,24.11934132203928
musicbench,data_aug2,4jzr88nEdCM_10.wav,A:major,24.11934132203928
musicbench,data_aug2,4jzr88nEdCM_11.wav,F#:major,24.11934132203928
musicbench,data_aug2,4mC6K77Y_Ho_1.wav,A#:minor,11.845995898011148
musicbench,data_aug2,4mC6K77Y_Ho_2.wav,A#:minor,10.075096724081662
musicbench,data_aug2,4mC6K77Y_Ho_3.wav,A#:minor,12.475252680539809
musicbench,data_aug2,4mC6K77Y_Ho_4.wav,A#:minor,14.669857772704257
musicbench,data_aug2,4mC6K77Y_Ho_5.wav,G:minor,14.669857772704257
musicbench,data_aug2,4mC6K77Y_Ho_6.wav,G#:minor,14.669857772704257
musicbench,data_aug2,4mC6K77Y_Ho_7.wav,A:minor,14.669857772704257
musicbench,data_aug2,4mC6K77Y_Ho_8.wav,B:minor,14.669857772704257
musicbench,data_aug2,4mC6K77Y_Ho_9.wav,C:minor,14.669857772704257
musicbench,data_aug2,4mC6K77Y_Ho_10.wav,C#:minor,14.669857772704257
musicbench,data_aug2,4mC6K77Y_Ho_11.wav,A#:minor,14.669857772704257
musicbench,data_aug2,4o0bARRMYQ8_1.wav,G:major,25.17584515942889
musicbench,data_aug2,4o0bARRMYQ8_2.wav,G:major,29.06212015163824
musicbench,data_aug2,4o0bARRMYQ8_3.wav,G:major,24.793670630204723
musicbench,data_aug2,4o0bARRMYQ8_4.wav,G:major,17.914488595344054
musicbench,data_aug2,4o0bARRMYQ8_5.wav,E:major,40.24788438112289
musicbench,data_aug2,4o0bARRMYQ8_6.wav,F:major,40.24788438112289
musicbench,data_aug2,4o0bARRMYQ8_7.wav,F#:major,40.24788438112289
musicbench,data_aug2,4o0bARRMYQ8_8.wav,G#:major,40.24788438112289
musicbench,data_aug2,4o0bARRMYQ8_9.wav,A:major,40.24788438112289
musicbench,data_aug2,4o0bARRMYQ8_10.wav,A#:major,40.24788438112289
musicbench,data_aug2,4o0bARRMYQ8_11.wav,G:major,40.24788438112289
musicbench,data_aug2,4q6e_ZDFOZI_1.wav,D:minor,13.9780280748855
musicbench,data_aug2,4q6e_ZDFOZI_2.wav,D:minor,12.458329888048558
musicbench,data_aug2,4q6e_ZDFOZI_3.wav,D:minor,15.34196675607314
musicbench,data_aug2,4q6e_ZDFOZI_4.wav,D:minor,13.44931082277683
musicbench,data_aug2,4q6e_ZDFOZI_5.wav,B:minor,13.44931082277683
musicbench,data_aug2,4q6e_ZDFOZI_6.wav,C:minor,13.44931082277683
musicbench,data_aug2,4q6e_ZDFOZI_7.wav,C#:minor,13.44931082277683
musicbench,data_aug2,4q6e_ZDFOZI_8.wav,D#:minor,13.44931082277683
musicbench,data_aug2,4q6e_ZDFOZI_9.wav,E:minor,13.44931082277683
musicbench,data_aug2,4q6e_ZDFOZI_10.wav,F:minor,13.44931082277683
musicbench,data_aug2,4q6e_ZDFOZI_11.wav,D:minor,13.44931082277683
musicbench,data_aug2,4sD0Bvt3FKk_1.wav,E:major,19.97019882874432
musicbench,data_aug2,4sD0Bvt3FKk_2.wav,E:major,23.953967333843572
musicbench,data_aug2,4sD0Bvt3FKk_3.wav,E:major,17.08732803495568
musicbench,data_aug2,4sD0Bvt3FKk_4.wav,E:major,21.3054835638834
musicbench,data_aug2,4sD0Bvt3FKk_5.wav,C#:major,35.16864067845606
musicbench,data_aug2,4sD0Bvt3FKk_6.wav,D:major,35.16864067845606
musicbench,data_aug2,4sD0Bvt3FKk_7.wav,D#:major,35.16864067845606
musicbench,data_aug2,4sD0Bvt3FKk_8.wav,F:major,35.16864067845606
musicbench,data_aug2,4sD0Bvt3FKk_9.wav,F#:major,35.16864067845606
musicbench,data_aug2,4sD0Bvt3FKk_10.wav,G:major,35.16864067845606
musicbench,data_aug2,4sD0Bvt3FKk_11.wav,E:major,35.16864067845606
musicbench,data_aug2,4vGLTrW04UE_1.wav,D#:major,20.761542765950164
musicbench,data_aug2,4vGLTrW04UE_2.wav,D#:major,25.333627491656294
musicbench,data_aug2,4vGLTrW04UE_3.wav,D#:major,20.90184039361336
musicbench,data_aug2,4vGLTrW04UE_4.wav,D#:major,25.936598228885323
musicbench,data_aug2,4vGLTrW04UE_5.wav,C:major,25.936598228885323
musicbench,data_aug2,4vGLTrW04UE_6.wav,C#:major,25.936598228885323
musicbench,data_aug2,4vGLTrW04UE_7.wav,D:major,25.936598228885323
musicbench,data_aug2,4vGLTrW04UE_8.wav,E:major,25.936598228885323
musicbench,data_aug2,4vGLTrW04UE_9.wav,F:major,25.936598228885323
musicbench,data_aug2,4vGLTrW04UE_10.wav,F#:major,25.936598228885323
musicbench,data_aug2,4vGLTrW04UE_11.wav,D#:major,25.936598228885323
musicbench,data_aug2,4vWChPYkuwA_1.wav,G:minor,29.201905036249325
musicbench,data_aug2,4vWChPYkuwA_2.wav,G:minor,33.506368765246336
musicbench,data_aug2,4vWChPYkuwA_3.wav,G:minor,19.886460955925063
musicbench,data_aug2,4vWChPYkuwA_4.wav,G:minor,36.41368837844139
musicbench,data_aug2,4vWChPYkuwA_5.wav,E:minor,36.41368837844139
musicbench,data_aug2,4vWChPYkuwA_6.wav,F:minor,36.41368837844139
musicbench,data_aug2,4vWChPYkuwA_7.wav,F#:minor,36.41368837844139
musicbench,data_aug2,4vWChPYkuwA_8.wav,G#:minor,36.41368837844139
musicbench,data_aug2,4vWChPYkuwA_9.wav,A:minor,36.41368837844139
musicbench,data_aug2,4vWChPYkuwA_10.wav,A#:minor,36.41368837844139
musicbench,data_aug2,4vWChPYkuwA_11.wav,G:minor,36.41368837844139
musicbench,data_aug2,4ymXDU-48EE_1.wav,G#:minor,22.394851045285037
musicbench,data_aug2,4ymXDU-48EE_2.wav,G#:minor,28.65818490826487
musicbench,data_aug2,4ymXDU-48EE_3.wav,G#:minor,24.53180426987721
musicbench,data_aug2,4ymXDU-48EE_4.wav,G#:minor,19.814771446047555
musicbench,data_aug2,4ymXDU-48EE_5.wav,F:minor,19.814771446047555
musicbench,data_aug2,4ymXDU-48EE_6.wav,F#:minor,19.814771446047555
musicbench,data_aug2,4ymXDU-48EE_7.wav,G:minor,19.814771446047555
musicbench,data_aug2,4ymXDU-48EE_8.wav,A:minor,19.814771446047555
musicbench,data_aug2,4ymXDU-48EE_9.wav,A#:minor,19.814771446047555
musicbench,data_aug2,4ymXDU-48EE_10.wav,B:minor,19.814771446047555
musicbench,data_aug2,4ymXDU-48EE_11.wav,G#:minor,19.814771446047555
musicbench,data_aug2,4zZiWBp0b08_1.wav,G:major,30.250811662416293
musicbench,data_aug2,4zZiWBp0b08_2.wav,G:major,23.12266110673366
musicbench,data_aug2,4zZiWBp0b08_3.wav,G:major,25.625781606346106
musicbench,data_aug2,4zZiWBp0b08_4.wav,G:major,29.7012553969567
musicbench,data_aug2,4zZiWBp0b08_5.wav,E:major,59.72889822085879
musicbench,data_aug2,4zZiWBp0b08_6.wav,F:major,59.72889822085879
musicbench,data_aug2,4zZiWBp0b08_7.wav,F#:major,59.72889822085879
musicbench,data_aug2,4zZiWBp0b08_8.wav,G#:major,59.72889822085879
musicbench,data_aug2,4zZiWBp0b08_9.wav,A:major,59.72889822085879
musicbench,data_aug2,4zZiWBp0b08_10.wav,A#:major,59.72889822085879
musicbench,data_aug2,4zZiWBp0b08_11.wav,G:major,59.72889822085879
musicbench,data_aug2,5-aS_pyXesM_1.wav,C:minor,15.726031117395925
musicbench,data_aug2,5-aS_pyXesM_5.wav,A:minor,23.17806847370272
musicbench,data_aug2,5-aS_pyXesM_6.wav,A#:minor,23.17806847370272
musicbench,data_aug2,5-aS_pyXesM_7.wav,B:minor,23.17806847370272
musicbench,data_aug2,5-aS_pyXesM_8.wav,C#:minor,23.17806847370272
musicbench,data_aug2,5-aS_pyXesM_9.wav,D:minor,23.17806847370272
musicbench,data_aug2,5-aS_pyXesM_10.wav,D#:minor,23.17806847370272
musicbench,data_aug2,5-aS_pyXesM_11.wav,C:minor,23.17806847370272
musicbench,data_aug2,50QEapyTPD4_2.wav,D:minor,12.762716956514808
musicbench,data_aug2,50QEapyTPD4_3.wav,D:minor,10.850874478058545
musicbench,data_aug2,52GYcHTcCgs_1.wav,A:minor,17.56300869374891
musicbench,data_aug2,52GYcHTcCgs_2.wav,A:minor,14.515196052179649
musicbench,data_aug2,52GYcHTcCgs_3.wav,A:minor,16.644294476017205
musicbench,data_aug2,52GYcHTcCgs_4.wav,A:minor,19.817929434486235
musicbench,data_aug2,52GYcHTcCgs_5.wav,F#:minor,19.817929434486235
musicbench,data_aug2,52GYcHTcCgs_6.wav,G:minor,19.817929434486235
musicbench,data_aug2,52GYcHTcCgs_7.wav,G#:minor,19.817929434486235
musicbench,data_aug2,52GYcHTcCgs_8.wav,A#:minor,19.817929434486235
musicbench,data_aug2,52GYcHTcCgs_9.wav,B:minor,19.817929434486235
musicbench,data_aug2,52GYcHTcCgs_10.wav,C:minor,19.817929434486235
musicbench,data_aug2,52GYcHTcCgs_11.wav,A:minor,19.817929434486235
musicbench,data_aug2,52odOK7G2kg_4.wav,E:minor,10.38750618929668
musicbench,data_aug2,52odOK7G2kg_5.wav,C#:minor,10.38750618929668
musicbench,data_aug2,52odOK7G2kg_6.wav,D:minor,10.38750618929668
musicbench,data_aug2,52odOK7G2kg_7.wav,D#:minor,10.38750618929668
musicbench,data_aug2,52odOK7G2kg_8.wav,F:minor,10.38750618929668
musicbench,data_aug2,52odOK7G2kg_9.wav,F#:minor,10.38750618929668
musicbench,data_aug2,52odOK7G2kg_10.wav,G:minor,10.38750618929668
musicbench,data_aug2,52odOK7G2kg_11.wav,E:minor,10.38750618929668
musicbench,data_aug2,59Mt7J_0KT4_1.wav,G:major,30.5920619047256
musicbench,data_aug2,59Mt7J_0KT4_2.wav,G:major,33.687874038601954
musicbench,data_aug2,59Mt7J_0KT4_3.wav,G:major,30.52397661289168
musicbench,data_aug2,59Mt7J_0KT4_4.wav,G:major,24.85761988091656
musicbench,data_aug2,59Mt7J_0KT4_5.wav,E:major,24.85761988091656
musicbench,data_aug2,59Mt7J_0KT4_6.wav,F:major,24.85761988091656
musicbench,data_aug2,59Mt7J_0KT4_7.wav,F#:major,24.85761988091656
musicbench,data_aug2,59Mt7J_0KT4_8.wav,G#:major,24.85761988091656
musicbench,data_aug2,59Mt7J_0KT4_9.wav,A:major,24.85761988091656
musicbench,data_aug2,59Mt7J_0KT4_10.wav,A#:major,24.85761988091656
musicbench,data_aug2,59Mt7J_0KT4_11.wav,G:major,24.85761988091656
musicbench,data_aug2,5BEVY0vaygg_1.wav,B:minor,21.9705629601846
musicbench,data_aug2,5BEVY0vaygg_2.wav,B:minor,19.893032355040635
musicbench,data_aug2,5BEVY0vaygg_3.wav,B:minor,23.6561031651262
musicbench,data_aug2,5BEVY0vaygg_4.wav,B:minor,20.898641662145
musicbench,data_aug2,5BEVY0vaygg_5.wav,G#:minor,20.898641662145
musicbench,data_aug2,5BEVY0vaygg_6.wav,A:minor,20.898641662145
musicbench,data_aug2,5BEVY0vaygg_7.wav,A#:minor,20.898641662145
musicbench,data_aug2,5BEVY0vaygg_8.wav,C:minor,20.898641662145
musicbench,data_aug2,5BEVY0vaygg_9.wav,C#:minor,20.898641662145
musicbench,data_aug2,5BEVY0vaygg_10.wav,D:minor,20.898641662145
musicbench,data_aug2,5BEVY0vaygg_11.wav,B:minor,20.898641662145
musicbench,data_aug2,5CtvEcPtknI_1.wav,C:minor,24.452021112142287
musicbench,data_aug2,5CtvEcPtknI_2.wav,C:minor,17.5902129760067
musicbench,data_aug2,5CtvEcPtknI_3.wav,C:minor,22.716343764483543
musicbench,data_aug2,5CtvEcPtknI_4.wav,C:minor,26.178573679702584
musicbench,data_aug2,5CtvEcPtknI_5.wav,A:minor,38.21327342941329
musicbench,data_aug2,5CtvEcPtknI_6.wav,A#:minor,38.21327342941329
musicbench,data_aug2,5CtvEcPtknI_7.wav,B:minor,38.21327342941329
musicbench,data_aug2,5CtvEcPtknI_8.wav,C#:minor,38.21327342941329
musicbench,data_aug2,5CtvEcPtknI_9.wav,D:minor,38.21327342941329
musicbench,data_aug2,5CtvEcPtknI_10.wav,D#:minor,38.21327342941329
musicbench,data_aug2,5CtvEcPtknI_11.wav,C:minor,38.21327342941329
musicbench,data_aug2,5F8zpfwFKl0_1.wav,G:minor,13.406391120693003
musicbench,data_aug2,5F8zpfwFKl0_2.wav,G:minor,15.871890096693432
musicbench,data_aug2,5F8zpfwFKl0_3.wav,G:minor,17.92733245991373
musicbench,data_aug2,5F8zpfwFKl0_4.wav,G:minor,14.825905722414673
musicbench,data_aug2,5F8zpfwFKl0_5.wav,E:minor,14.825905722414673
musicbench,data_aug2,5F8zpfwFKl0_6.wav,F:minor,14.825905722414673
musicbench,data_aug2,5F8zpfwFKl0_7.wav,F#:minor,14.825905722414673
musicbench,data_aug2,5F8zpfwFKl0_8.wav,G#:minor,14.825905722414673
musicbench,data_aug2,5F8zpfwFKl0_9.wav,A:minor,14.825905722414673
musicbench,data_aug2,5F8zpfwFKl0_10.wav,A#:minor,14.825905722414673
musicbench,data_aug2,5F8zpfwFKl0_11.wav,G:minor,14.825905722414673
musicbench,data_aug2,5J6CjNc8Njo_1.wav,G#:minor,33.07607120648993
musicbench,data_aug2,5J6CjNc8Njo_2.wav,G#:minor,26.776221503365115
musicbench,data_aug2,5J6CjNc8Njo_3.wav,G#:minor,31.40025740733533
musicbench,data_aug2,5J6CjNc8Njo_4.wav,G#:minor,28.050785479114
musicbench,data_aug2,5J6CjNc8Njo_5.wav,F:minor,28.050785479114
musicbench,data_aug2,5J6CjNc8Njo_6.wav,F#:minor,28.050785479114
musicbench,data_aug2,5J6CjNc8Njo_7.wav,G:minor,28.050785479114
musicbench,data_aug2,5J6CjNc8Njo_8.wav,A:minor,28.050785479114
musicbench,data_aug2,5J6CjNc8Njo_9.wav,A#:minor,28.050785479114
musicbench,data_aug2,5J6CjNc8Njo_10.wav,B:minor,28.050785479114
musicbench,data_aug2,5J6CjNc8Njo_11.wav,G#:minor,28.050785479114
musicbench,data_aug2,5JRvGMTjEzQ_1.wav,A:minor,11.033866374044724
musicbench,data_aug2,5JkPsWsq3E8_2.wav,C:major,10.992245577531412
musicbench,data_aug2,5JkPsWsq3E8_3.wav,C:major,13.033597402410676
musicbench,data_aug2,5JkPsWsq3E8_4.wav,C:major,11.50382376886968
musicbench,data_aug2,5JkPsWsq3E8_5.wav,A:major,11.50382376886968
musicbench,data_aug2,5JkPsWsq3E8_6.wav,A#:major,11.50382376886968
musicbench,data_aug2,5JkPsWsq3E8_7.wav,B:major,11.50382376886968
musicbench,data_aug2,5JkPsWsq3E8_8.wav,C#:major,11.50382376886968
musicbench,data_aug2,5JkPsWsq3E8_9.wav,D:major,11.50382376886968
musicbench,data_aug2,5JkPsWsq3E8_10.wav,D#:major,11.50382376886968
musicbench,data_aug2,5JkPsWsq3E8_11.wav,C:major,11.50382376886968
musicbench,data_aug2,5JqTvKNXzOw_1.wav,B:major,26.109231344626792
musicbench,data_aug2,5JqTvKNXzOw_2.wav,B:major,33.13952030705265
musicbench,data_aug2,5JqTvKNXzOw_3.wav,B:major,26.89665679865369
musicbench,data_aug2,5JqTvKNXzOw_4.wav,B:major,32.41093593820349
musicbench,data_aug2,5JqTvKNXzOw_5.wav,G#:major,32.41093593820349
musicbench,data_aug2,5JqTvKNXzOw_6.wav,A:major,32.41093593820349
musicbench,data_aug2,5JqTvKNXzOw_7.wav,A#:major,32.41093593820349
musicbench,data_aug2,5JqTvKNXzOw_8.wav,C:major,32.41093593820349
musicbench,data_aug2,5JqTvKNXzOw_9.wav,C#:major,32.41093593820349
musicbench,data_aug2,5JqTvKNXzOw_10.wav,D:major,32.41093593820349
musicbench,data_aug2,5JqTvKNXzOw_11.wav,B:major,32.41093593820349
musicbench,data_aug2,5P5XAclO8ko_1.wav,D:major,16.65229623455638
musicbench,data_aug2,5P5XAclO8ko_2.wav,D:major,19.161446978147275
musicbench,data_aug2,5P5XAclO8ko_3.wav,D:major,24.83228616067603
musicbench,data_aug2,5P5XAclO8ko_4.wav,D:major,20.43187127261244
musicbench,data_aug2,5P5XAclO8ko_5.wav,B:major,20.43187127261244
musicbench,data_aug2,5P5XAclO8ko_6.wav,C:major,20.43187127261244
musicbench,data_aug2,5P5XAclO8ko_7.wav,C#:major,20.43187127261244
musicbench,data_aug2,5P5XAclO8ko_8.wav,D#:major,20.43187127261244
musicbench,data_aug2,5P5XAclO8ko_9.wav,E:major,20.43187127261244
musicbench,data_aug2,5P5XAclO8ko_10.wav,F:major,20.43187127261244
musicbench,data_aug2,5P5XAclO8ko_11.wav,D:major,20.43187127261244
musicbench,data_aug2,5UXnulANF8g_1.wav,E:major,12.79938668142181
musicbench,data_aug2,5UXnulANF8g_2.wav,E:major,15.997156502098154
musicbench,data_aug2,5UXnulANF8g_3.wav,E:major,19.07334287402905
musicbench,data_aug2,5UXnulANF8g_4.wav,E:major,16.068684384425165
musicbench,data_aug2,5UXnulANF8g_5.wav,C#:major,16.068684384425165
musicbench,data_aug2,5UXnulANF8g_6.wav,D:major,16.068684384425165
musicbench,data_aug2,5UXnulANF8g_7.wav,D#:major,16.068684384425165
musicbench,data_aug2,5UXnulANF8g_8.wav,F:major,16.068684384425165
musicbench,data_aug2,5UXnulANF8g_9.wav,F#:major,16.068684384425165
musicbench,data_aug2,5UXnulANF8g_10.wav,G:major,16.068684384425165
musicbench,data_aug2,5UXnulANF8g_11.wav,E:major,16.068684384425165
musicbench,data_aug2,5ZX9Ig7XXsw_1.wav,A#:major,11.19474906941241
musicbench,data_aug2,5ZX9Ig7XXsw_3.wav,A#:major,11.95866191170113
musicbench,data_aug2,5ZX9Ig7XXsw_5.wav,G:major,14.424694804967292
musicbench,data_aug2,5ZX9Ig7XXsw_6.wav,G#:major,14.424694804967292
musicbench,data_aug2,5ZX9Ig7XXsw_7.wav,A:major,14.424694804967292
musicbench,data_aug2,5ZX9Ig7XXsw_8.wav,B:major,14.424694804967292
musicbench,data_aug2,5ZX9Ig7XXsw_9.wav,C:major,14.424694804967292
musicbench,data_aug2,5ZX9Ig7XXsw_10.wav,C#:major,14.424694804967292
musicbench,data_aug2,5ZX9Ig7XXsw_11.wav,A#:major,14.424694804967292
musicbench,data_aug2,5ZpVhmhVYoI_1.wav,E:major,23.084160068787178
musicbench,data_aug2,5ZpVhmhVYoI_2.wav,E:major,26.04635876095509
musicbench,data_aug2,5ZpVhmhVYoI_3.wav,E:major,21.84145252290504
musicbench,data_aug2,5ZpVhmhVYoI_4.wav,E:major,17.788377322628133
musicbench,data_aug2,5ZpVhmhVYoI_5.wav,C#:major,17.788377322628133
musicbench,data_aug2,5ZpVhmhVYoI_6.wav,D:major,17.788377322628133
musicbench,data_aug2,5ZpVhmhVYoI_7.wav,D#:major,17.788377322628133
musicbench,data_aug2,5ZpVhmhVYoI_8.wav,F:major,17.788377322628133
musicbench,data_aug2,5ZpVhmhVYoI_9.wav,F#:major,17.788377322628133
musicbench,data_aug2,5ZpVhmhVYoI_10.wav,G:major,17.788377322628133
musicbench,data_aug2,5ZpVhmhVYoI_11.wav,E:major,17.788377322628133
musicbench,data_aug2,5aCDam9_Ps4_1.wav,D:minor,21.403428801822603
musicbench,data_aug2,5aCDam9_Ps4_2.wav,D:minor,23.909512546475668
musicbench,data_aug2,5aCDam9_Ps4_3.wav,D:minor,21.29318345363749
musicbench,data_aug2,5aCDam9_Ps4_4.wav,D:minor,23.677124064512093
musicbench,data_aug2,5aCDam9_Ps4_5.wav,B:minor,23.677124064512093
musicbench,data_aug2,5aCDam9_Ps4_6.wav,C:minor,23.677124064512093
musicbench,data_aug2,5aCDam9_Ps4_7.wav,C#:minor,23.677124064512093
musicbench,data_aug2,5aCDam9_Ps4_8.wav,D#:minor,23.677124064512093
musicbench,data_aug2,5aCDam9_Ps4_9.wav,E:minor,23.677124064512093
musicbench,data_aug2,5aCDam9_Ps4_10.wav,F:minor,23.677124064512093
musicbench,data_aug2,5aCDam9_Ps4_11.wav,D:minor,23.677124064512093
musicbench,data_aug2,5blPLHS0Cko_1.wav,A:minor,15.302964978018654
musicbench,data_aug2,5blPLHS0Cko_2.wav,A:minor,18.084424420116
musicbench,data_aug2,5blPLHS0Cko_3.wav,A:minor,15.709950451206456
musicbench,data_aug2,5blPLHS0Cko_4.wav,A:minor,18.446492246469315
musicbench,data_aug2,5blPLHS0Cko_5.wav,F#:minor,18.446492246469315
musicbench,data_aug2,5blPLHS0Cko_6.wav,G:minor,18.446492246469315
musicbench,data_aug2,5blPLHS0Cko_7.wav,G#:minor,18.446492246469315
musicbench,data_aug2,5blPLHS0Cko_8.wav,A#:minor,18.446492246469315
musicbench,data_aug2,5blPLHS0Cko_9.wav,B:minor,18.446492246469315
musicbench,data_aug2,5blPLHS0Cko_10.wav,C:minor,18.446492246469315
musicbench,data_aug2,5blPLHS0Cko_11.wav,A:minor,18.446492246469315
musicbench,data_aug2,5dG1oPahyto_1.wav,D:major,17.541684504822864
musicbench,data_aug2,5dG1oPahyto_2.wav,D:major,14.180114259162169
musicbench,data_aug2,5dG1oPahyto_3.wav,D:major,17.325841624143077
musicbench,data_aug2,5dG1oPahyto_4.wav,D:major,19.51132366563687
musicbench,data_aug2,5dG1oPahyto_5.wav,B:major,19.51132366563687
musicbench,data_aug2,5dG1oPahyto_6.wav,C:major,19.51132366563687
musicbench,data_aug2,5dG1oPahyto_7.wav,C#:major,19.51132366563687
musicbench,data_aug2,5dG1oPahyto_8.wav,D#:major,19.51132366563687
musicbench,data_aug2,5dG1oPahyto_9.wav,E:major,19.51132366563687
musicbench,data_aug2,5dG1oPahyto_10.wav,F:major,19.51132366563687
musicbench,data_aug2,5dG1oPahyto_11.wav,D:major,19.51132366563687
musicbench,data_aug2,5fPxUI0Fl-4_1.wav,G#:minor,25.39884546024661
musicbench,data_aug2,5fPxUI0Fl-4_2.wav,G#:minor,29.999343282322343
musicbench,data_aug2,5fPxUI0Fl-4_3.wav,G#:minor,26.465988946197445
musicbench,data_aug2,5fPxUI0Fl-4_4.wav,G#:minor,22.56866268592508
musicbench,data_aug2,5fPxUI0Fl-4_5.wav,F:minor,22.56866268592508
musicbench,data_aug2,5fPxUI0Fl-4_6.wav,F#:minor,22.56866268592508
musicbench,data_aug2,5fPxUI0Fl-4_7.wav,G:minor,22.56866268592508
musicbench,data_aug2,5fPxUI0Fl-4_8.wav,A:minor,22.56866268592508
musicbench,data_aug2,5fPxUI0Fl-4_9.wav,A#:minor,22.56866268592508
musicbench,data_aug2,5fPxUI0Fl-4_10.wav,B:minor,22.56866268592508
musicbench,data_aug2,5fPxUI0Fl-4_11.wav,G#:minor,22.56866268592508
musicbench,data_aug2,5gh5H0QqJl0_1.wav,D:major,21.559190326276894
musicbench,data_aug2,5gh5H0QqJl0_2.wav,D:major,15.546302700118632
musicbench,data_aug2,5gh5H0QqJl0_4.wav,D:major,10.149314811633571
musicbench,data_aug2,5gh5H0QqJl0_5.wav,B:major,59.06901221909312
musicbench,data_aug2,5gh5H0QqJl0_6.wav,C:major,59.06901221909312
musicbench,data_aug2,5gh5H0QqJl0_7.wav,C#:major,59.06901221909312
musicbench,data_aug2,5gh5H0QqJl0_8.wav,D#:major,59.06901221909312
musicbench,data_aug2,5gh5H0QqJl0_9.wav,E:major,59.06901221909312
musicbench,data_aug2,5gh5H0QqJl0_10.wav,F:major,59.06901221909312
musicbench,data_aug2,5gh5H0QqJl0_11.wav,D:major,59.06901221909312
musicbench,data_aug2,5h5NdW6cYY0_1.wav,F#:major,23.285449438919976
musicbench,data_aug2,5h5NdW6cYY0_2.wav,F#:major,16.54660742705927
musicbench,data_aug2,5h5NdW6cYY0_5.wav,D#:major,35.38599664410505
musicbench,data_aug2,5h5NdW6cYY0_6.wav,E:major,35.38599664410505
musicbench,data_aug2,5h5NdW6cYY0_7.wav,F:major,35.38599664410505
musicbench,data_aug2,5h5NdW6cYY0_8.wav,G:major,35.38599664410505
musicbench,data_aug2,5h5NdW6cYY0_9.wav,G#:major,35.38599664410505
musicbench,data_aug2,5h5NdW6cYY0_10.wav,A:major,35.38599664410505
musicbench,data_aug2,5h5NdW6cYY0_11.wav,F#:major,35.38599664410505
musicbench,data_aug2,5hEt87nd7os_1.wav,G:major,11.748144635284149
musicbench,data_aug2,5hEt87nd7os_2.wav,G:major,12.93044309291852
musicbench,data_aug2,5hEt87nd7os_3.wav,G:major,15.738746176736054
musicbench,data_aug2,5hEt87nd7os_4.wav,G:major,12.839943709619838
musicbench,data_aug2,5hEt87nd7os_5.wav,E:major,24.609892110424692
musicbench,data_aug2,5hEt87nd7os_6.wav,F:major,24.609892110424692
musicbench,data_aug2,5hEt87nd7os_7.wav,F#:major,24.609892110424692
musicbench,data_aug2,5hEt87nd7os_8.wav,G#:major,24.609892110424692
musicbench,data_aug2,5hEt87nd7os_9.wav,A:major,24.609892110424692
musicbench,data_aug2,5hEt87nd7os_10.wav,A#:major,24.609892110424692
musicbench,data_aug2,5hEt87nd7os_11.wav,G:major,24.609892110424692
musicbench,data_aug2,5i0zq91Ocz0_1.wav,A#:major,26.76174047101403
musicbench,data_aug2,5i0zq91Ocz0_2.wav,A#:major,29.72494624236537
musicbench,data_aug2,5i0zq91Ocz0_3.wav,A#:major,23.23496304881055
musicbench,data_aug2,5i0zq91Ocz0_4.wav,A#:major,25.99875083757944
musicbench,data_aug2,5i0zq91Ocz0_5.wav,G:major,37.54129970156402
musicbench,data_aug2,5i0zq91Ocz0_6.wav,G#:major,37.54129970156402
musicbench,data_aug2,5i0zq91Ocz0_7.wav,A:major,37.54129970156402
musicbench,data_aug2,5i0zq91Ocz0_8.wav,B:major,37.54129970156402
musicbench,data_aug2,5i0zq91Ocz0_9.wav,C:major,37.54129970156402
musicbench,data_aug2,5i0zq91Ocz0_10.wav,C#:major,37.54129970156402
musicbench,data_aug2,5i0zq91Ocz0_11.wav,A#:major,37.54129970156402
musicbench,data_aug2,5iUwBOf4yek_4.wav,C:minor,10.491721408215568
musicbench,data_aug2,5iUwBOf4yek_5.wav,A:minor,10.491721408215568
musicbench,data_aug2,5iUwBOf4yek_6.wav,A#:minor,10.491721408215568
musicbench,data_aug2,5iUwBOf4yek_7.wav,B:minor,10.491721408215568
musicbench,data_aug2,5iUwBOf4yek_8.wav,C#:minor,10.491721408215568
musicbench,data_aug2,5iUwBOf4yek_9.wav,D:minor,10.491721408215568
musicbench,data_aug2,5iUwBOf4yek_10.wav,D#:minor,10.491721408215568
musicbench,data_aug2,5iUwBOf4yek_11.wav,C:minor,10.491721408215568
musicbench,data_aug2,5ieMy-PAKA0_1.wav,G#:major,23.43265467273792
musicbench,data_aug2,5ieMy-PAKA0_2.wav,G#:major,20.931447652703408
musicbench,data_aug2,5ieMy-PAKA0_3.wav,G#:major,18.867146568219667
musicbench,data_aug2,5ieMy-PAKA0_4.wav,G#:major,16.34922750157516
musicbench,data_aug2,5ieMy-PAKA0_5.wav,F:major,16.34922750157516
musicbench,data_aug2,5ieMy-PAKA0_6.wav,F#:major,16.34922750157516
musicbench,data_aug2,5ieMy-PAKA0_7.wav,G:major,16.34922750157516
musicbench,data_aug2,5ieMy-PAKA0_8.wav,A:major,16.34922750157516
